bootstrap,criterion,max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators,score
True,gini,,auto,4,3,50,0.9570376604249947
True,gini,,auto,4,3,100,0.9590574374079528
True,gini,,auto,4,3,200,0.9631601094045864
True,gini,,auto,4,3,400,0.9631601094045864
True,gini,,auto,4,3,600,0.9631601094045864
True,gini,,auto,4,4,10,0.9487481590574373
True,gini,,auto,4,4,50,0.9672627814012202
True,gini,,auto,4,4,100,0.9652219650746897
True,gini,,auto,4,4,200,0.9652219650746895
True,gini,,auto,4,4,400,0.963181148748159
True,gini,,auto,4,4,600,0.9652219650746895
True,gini,,sqrt,1,2,10,0.9570166210814222
True,gini,,sqrt,1,2,50,0.9570166210814222
True,gini,,sqrt,1,2,100,0.9570166210814222
True,gini,,sqrt,1,2,200,0.9590574374079528
True,gini,,sqrt,1,2,400,0.9570166210814222
True,gini,,sqrt,1,2,600,0.9590574374079528
True,gini,,sqrt,1,3,10,0.9590574374079528
True,gini,,sqrt,1,3,50,0.9590574374079528
True,gini,,sqrt,1,3,100,0.9631601094045866
True,gini,,sqrt,1,3,200,0.9590574374079528
True,gini,,sqrt,1,3,400,0.9611192930780559
True,gini,,sqrt,1,3,600,0.9590784767515252
True,gini,,sqrt,1,4,10,0.9570376604249947
True,gini,,sqrt,1,4,50,0.963181148748159
True,gini,,sqrt,1,4,100,0.9590784767515252
True,gini,,sqrt,1,4,200,0.9570166210814222
True,gini,,sqrt,1,4,400,0.9570166210814222
True,gini,,sqrt,1,4,600,0.9611192930780559
True,gini,,sqrt,2,2,10,0.9529139490847885
True,gini,,sqrt,2,2,50,0.9590784767515252
True,gini,,sqrt,2,2,100,0.963181148748159
True,gini,,sqrt,2,2,200,0.9611192930780559
True,gini,,sqrt,2,2,400,0.963181148748159
True,gini,,sqrt,2,2,600,0.963181148748159
True,gini,,sqrt,2,3,10,0.9549758047548916
True,gini,,sqrt,2,3,50,0.9590363980643802
True,gini,,sqrt,2,3,100,0.963181148748159
True,gini,,sqrt,2,3,200,0.9652219650746895
True,gini,,sqrt,2,3,400,0.963181148748159
True,gini,,sqrt,2,3,600,0.963181148748159
True,gini,,sqrt,2,4,10,0.9631601094045866
True,gini,,sqrt,2,4,50,0.9570166210814222
True,gini,,sqrt,2,4,100,0.9590784767515252
True,gini,,sqrt,2,4,200,0.9652219650746895
True,gini,,sqrt,2,4,400,0.963181148748159
True,gini,,sqrt,2,4,600,0.963181148748159
True,gini,,sqrt,3,2,10,0.9672417420576478
True,gini,,sqrt,3,2,50,0.9631601094045864
True,gini,,sqrt,3,2,100,0.9652219650746895
True,gini,,sqrt,3,2,200,0.9611403324216283
True,gini,,sqrt,3,2,400,0.9652219650746895
True,gini,,sqrt,3,2,600,0.9652219650746895
True,gini,,sqrt,3,3,10,0.9549337260677466
True,gini,,sqrt,3,3,50,0.9611192930780559
True,gini,,sqrt,3,3,100,0.963181148748159
True,gini,,sqrt,3,3,200,0.9652219650746895
True,gini,,sqrt,3,3,400,0.9631601094045864
True,gini,,sqrt,3,3,600,0.963181148748159
True,gini,,sqrt,3,4,10,0.9569955817378497
True,gini,,sqrt,3,4,50,0.9611192930780559
True,gini,,sqrt,3,4,100,0.9611192930780559
True,gini,,sqrt,3,4,200,0.9611192930780559
True,gini,,sqrt,3,4,400,0.9652219650746895
True,gini,,sqrt,3,4,600,0.9652219650746895
True,gini,,sqrt,4,2,10,0.9528718703976435
True,gini,,sqrt,4,2,50,0.9631601094045866
True,gini,,sqrt,4,2,100,0.9570166210814222
True,gini,,sqrt,4,2,200,0.9590784767515252
True,gini,,sqrt,4,2,400,0.9652009257311172
True,gini,,sqrt,4,2,600,0.9652219650746895
True,gini,,sqrt,4,3,10,0.9570586997685672
True,gini,,sqrt,4,3,50,0.9610982537344833
True,gini,,sqrt,4,3,100,0.9631601094045864
True,gini,,sqrt,4,3,200,0.9631601094045864
True,gini,,sqrt,4,3,400,0.9631601094045864
True,gini,,sqrt,4,3,600,0.9652219650746895
True,gini,,sqrt,4,4,10,0.952934988428361
True,gini,,sqrt,4,4,50,0.9590784767515252
True,gini,,sqrt,4,4,100,0.9631390700610141
True,gini,,sqrt,4,4,200,0.9631601094045864
True,gini,,sqrt,4,4,400,0.9631601094045864
True,gini,,sqrt,4,4,600,0.9631601094045864
True,gini,,log2,1,2,10,0.9508100147275405
True,gini,,log2,1,2,50,0.9631601094045864
True,gini,,log2,1,2,100,0.9610982537344835
True,gini,,log2,1,2,200,0.9590574374079528
True,gini,,log2,1,2,400,0.9611192930780559
True,gini,,log2,1,2,600,0.9590784767515252
True,gini,,log2,1,3,10,0.9590574374079528
True,gini,,log2,1,3,50,0.9590574374079528
True,gini,,log2,1,3,100,0.9570376604249947
True,gini,,log2,1,3,200,0.9631601094045866
True,gini,,log2,1,3,400,0.9590784767515252
True,gini,,log2,1,3,600,0.9611192930780559
True,gini,,log2,1,4,10,0.9590574374079528
True,gini,,log2,1,4,50,0.9549758047548916
True,gini,,log2,1,4,100,0.9570166210814222
True,gini,,log2,1,4,200,0.9631601094045866
True,gini,,log2,1,4,400,0.9611192930780559
True,gini,,log2,1,4,600,0.9570376604249947
True,gini,,log2,2,2,10,0.9549337260677466
True,gini,,log2,2,2,50,0.9611403324216283
True,gini,,log2,2,2,100,0.9652219650746895
True,gini,,log2,2,2,200,0.963181148748159
True,gini,,log2,2,2,400,0.963181148748159
True,gini,,log2,2,2,600,0.963181148748159
True,gini,,log2,2,3,10,0.9529139490847885
True,gini,,log2,2,3,50,0.9590784767515252
True,gini,,log2,2,3,100,0.963181148748159
True,gini,,log2,2,3,200,0.9611403324216283
True,gini,,log2,2,3,400,0.963181148748159
True,gini,,log2,2,3,600,0.963181148748159
True,gini,,log2,2,4,10,0.9570166210814222
True,gini,,log2,2,4,50,0.9611192930780559
True,gini,,log2,2,4,100,0.9611192930780559
True,gini,,log2,2,4,200,0.9652219650746895
True,gini,,log2,2,4,400,0.9611403324216283
True,gini,,log2,2,4,600,0.9652219650746895
True,gini,,log2,3,2,10,0.9652009257311173
True,gini,,log2,3,2,50,0.963181148748159
True,gini,,log2,3,2,100,0.9611192930780559
True,gini,,log2,3,2,200,0.963181148748159
True,gini,,log2,3,2,400,0.963181148748159
True,gini,,log2,3,2,600,0.9652219650746895
True,gini,,log2,3,3,10,0.9569955817378497
True,gini,,log2,3,3,50,0.9610982537344833
True,gini,,log2,3,3,100,0.9631601094045864
True,gini,,log2,3,3,200,0.9631601094045864
True,gini,,log2,3,3,400,0.9631601094045864
True,gini,,log2,3,3,600,0.9652219650746895
True,gini,,log2,3,4,10,0.961077214390911
True,gini,,log2,3,4,50,0.9652219650746895
True,gini,,log2,3,4,100,0.9631601094045866
True,gini,,log2,3,4,200,0.963181148748159
True,gini,,log2,3,4,400,0.9652219650746895
True,gini,,log2,3,4,600,0.9652219650746895
True,gini,,log2,4,2,10,0.963181148748159
True,gini,,log2,4,2,50,0.9672627814012202
True,gini,,log2,4,2,100,0.9610982537344833
True,gini,,log2,4,2,200,0.9652009257311172
True,gini,,log2,4,2,400,0.9652219650746895
True,gini,,log2,4,2,600,0.9631601094045864
True,gini,,log2,4,3,10,0.9590363980643805
True,gini,,log2,4,3,50,0.9672627814012202
True,gini,,log2,4,3,100,0.9652219650746895
True,gini,,log2,4,3,200,0.9652219650746895
True,gini,,log2,4,3,400,0.9631601094045864
True,gini,,log2,4,3,600,0.9652219650746895
True,gini,,log2,4,4,10,0.9672627814012202
True,gini,,log2,4,4,50,0.9590574374079528
True,gini,,log2,4,4,100,0.9631601094045864
True,gini,,log2,4,4,200,0.9652219650746895
True,gini,,log2,4,4,400,0.963181148748159
True,gini,,log2,4,4,600,0.9652219650746895
True,gini,5.0,auto,1,2,10,0.9610982537344833
True,gini,5.0,auto,1,2,50,0.9570376604249947
True,gini,5.0,auto,1,2,100,0.9611403324216283
True,gini,5.0,auto,1,2,200,0.9652219650746895
True,gini,5.0,auto,1,2,400,0.9652219650746895
True,gini,5.0,auto,1,2,600,0.963181148748159
True,gini,5.0,auto,1,3,10,0.9569955817378497
True,gini,5.0,auto,1,3,50,0.9611192930780559
True,gini,5.0,auto,1,3,100,0.963181148748159
True,gini,5.0,auto,1,3,200,0.9652219650746895
True,gini,5.0,auto,1,3,400,0.963181148748159
True,gini,5.0,auto,1,3,600,0.9652219650746895
True,gini,5.0,auto,1,4,10,0.9590784767515252
True,gini,5.0,auto,1,4,50,0.963181148748159
True,gini,5.0,auto,1,4,100,0.9610982537344833
True,gini,5.0,auto,1,4,200,0.9652219650746895
True,gini,5.0,auto,1,4,400,0.9652219650746895
True,gini,5.0,auto,1,4,600,0.9631601094045864
True,gini,5.0,auto,2,2,10,0.9611192930780559
True,gini,5.0,auto,2,2,50,0.963181148748159
True,gini,5.0,auto,2,2,100,0.9590574374079528
True,gini,5.0,auto,2,2,200,0.9672417420576478
True,gini,5.0,auto,2,2,400,0.9631601094045864
True,gini,5.0,auto,2,2,600,0.9631601094045864
True,gini,5.0,auto,2,3,10,0.9549547654113191
True,gini,5.0,auto,2,3,50,0.9652009257311172
True,gini,5.0,auto,2,3,100,0.9652009257311172
True,gini,5.0,auto,2,3,200,0.9652009257311172
True,gini,5.0,auto,2,3,400,0.9652219650746895
True,gini,5.0,auto,2,3,600,0.9652219650746895
True,gini,5.0,auto,2,4,10,0.9631390700610141
True,gini,5.0,auto,2,4,50,0.9652219650746895
True,gini,5.0,auto,2,4,100,0.9672627814012202
True,gini,5.0,auto,2,4,200,0.9652009257311172
True,gini,5.0,auto,2,4,400,0.9652219650746895
True,gini,5.0,auto,2,4,600,0.9631601094045864
True,gini,5.0,auto,3,2,10,0.952850831054071
True,gini,5.0,auto,3,2,50,0.9693035977277509
True,gini,5.0,auto,3,2,100,0.9631601094045864
True,gini,5.0,auto,3,2,200,0.9610982537344833
True,gini,5.0,auto,3,2,400,0.9652009257311172
True,gini,5.0,auto,3,2,600,0.9652219650746895
True,gini,5.0,auto,3,3,10,0.9652009257311172
True,gini,5.0,auto,3,3,50,0.9610982537344833
True,gini,5.0,auto,3,3,100,0.9652009257311172
True,gini,5.0,auto,3,3,200,0.9652219650746895
True,gini,5.0,auto,3,3,400,0.9652219650746895
True,gini,5.0,auto,3,3,600,0.9672627814012202
True,gini,5.0,auto,3,4,10,0.9570166210814222
True,gini,5.0,auto,3,4,50,0.9631390700610141
True,gini,5.0,auto,3,4,100,0.9693035977277509
True,gini,5.0,auto,3,4,200,0.9652009257311172
True,gini,5.0,auto,3,4,400,0.9652009257311172
True,gini,5.0,auto,3,4,600,0.9672627814012202
True,gini,5.0,auto,4,2,10,0.9652219650746895
True,gini,5.0,auto,4,2,50,0.9631601094045864
True,gini,5.0,auto,4,2,100,0.9631601094045864
True,gini,5.0,auto,4,2,200,0.9652219650746895
True,gini,5.0,auto,4,2,400,0.9652009257311172
True,gini,5.0,auto,4,2,600,0.9672417420576478
True,gini,5.0,auto,4,3,10,0.9487481590574374
True,gini,5.0,auto,4,3,50,0.9631180307174416
True,gini,5.0,auto,4,3,100,0.9631601094045866
True,gini,5.0,auto,4,3,200,0.9672417420576478
True,gini,5.0,auto,4,3,400,0.9693035977277509
True,gini,5.0,auto,4,3,600,0.9652009257311172
True,gini,5.0,auto,4,4,10,0.9570166210814224
True,gini,5.0,auto,4,4,50,0.9610982537344833
True,gini,5.0,auto,4,4,100,0.9672417420576478
True,gini,5.0,auto,4,4,200,0.9693035977277509
True,gini,5.0,auto,4,4,400,0.9652009257311172
True,gini,5.0,auto,4,4,600,0.9652009257311172
True,gini,5.0,sqrt,1,2,10,0.9488323164317274
True,gini,5.0,sqrt,1,2,50,0.9652009257311172
True,gini,5.0,sqrt,1,2,100,0.9611403324216283
True,gini,5.0,sqrt,1,2,200,0.963181148748159
True,gini,5.0,sqrt,1,2,400,0.9652219650746895
True,gini,5.0,sqrt,1,2,600,0.9631601094045864
True,gini,5.0,sqrt,1,3,10,0.9590995160950978
True,gini,5.0,sqrt,1,3,50,0.9569955817378497
True,gini,5.0,sqrt,1,3,100,0.9652219650746895
True,gini,5.0,sqrt,1,3,200,0.9590574374079528
True,gini,5.0,sqrt,1,3,400,0.9611192930780559
True,gini,5.0,sqrt,1,3,600,0.9652219650746895
True,gini,5.0,sqrt,1,4,10,0.9652219650746897
True,gini,5.0,sqrt,1,4,50,0.9611192930780559
True,gini,5.0,sqrt,1,4,100,0.9611192930780559
True,gini,5.0,sqrt,1,4,200,0.9611192930780559
True,gini,5.0,sqrt,1,4,400,0.963181148748159
True,gini,5.0,sqrt,1,4,600,0.9611192930780559
True,gini,5.0,sqrt,2,2,10,0.9569745423942772
True,gini,5.0,sqrt,2,2,50,0.9652009257311172
True,gini,5.0,sqrt,2,2,100,0.9631601094045866
True,gini,5.0,sqrt,2,2,200,0.9631601094045864
True,gini,5.0,sqrt,2,2,400,0.9631601094045864
True,gini,5.0,sqrt,2,2,600,0.9652219650746895
True,gini,5.0,sqrt,2,3,10,0.9589943193772354
True,gini,5.0,sqrt,2,3,50,0.9672627814012202
True,gini,5.0,sqrt,2,3,100,0.9672627814012202
True,gini,5.0,sqrt,2,3,200,0.963181148748159
True,gini,5.0,sqrt,2,3,400,0.963181148748159
True,gini,5.0,sqrt,2,3,600,0.9652219650746895
True,gini,5.0,sqrt,2,4,10,0.9611403324216283
True,gini,5.0,sqrt,2,4,50,0.9610982537344833
True,gini,5.0,sqrt,2,4,100,0.9610982537344833
True,gini,5.0,sqrt,2,4,200,0.9672627814012202
True,gini,5.0,sqrt,2,4,400,0.9672627814012202
True,gini,5.0,sqrt,2,4,600,0.9631601094045864
True,gini,5.0,sqrt,3,2,10,0.9488112770881548
True,gini,5.0,sqrt,3,2,50,0.9631601094045864
True,gini,5.0,sqrt,3,2,100,0.9590995160950978
True,gini,5.0,sqrt,3,2,200,0.9631601094045864
True,gini,5.0,sqrt,3,2,400,0.9652009257311172
True,gini,5.0,sqrt,3,2,600,0.9652009257311172
True,gini,5.0,sqrt,3,3,10,0.9590784767515252
True,gini,5.0,sqrt,3,3,50,0.963181148748159
True,gini,5.0,sqrt,3,3,100,0.9652219650746897
True,gini,5.0,sqrt,3,3,200,0.9631601094045866
True,gini,5.0,sqrt,3,3,400,0.9672627814012202
True,gini,5.0,sqrt,3,3,600,0.9631601094045864
True,gini,5.0,sqrt,3,4,10,0.952892909741216
True,gini,5.0,sqrt,3,4,50,0.9693035977277509
True,gini,5.0,sqrt,3,4,100,0.9672417420576478
True,gini,5.0,sqrt,3,4,200,0.9652219650746895
True,gini,5.0,sqrt,3,4,400,0.9652009257311172
True,gini,5.0,sqrt,3,4,600,0.9652009257311172
True,gini,5.0,sqrt,4,2,10,0.9631601094045866
True,gini,5.0,sqrt,4,2,50,0.9652009257311172
True,gini,5.0,sqrt,4,2,100,0.9652219650746895
True,gini,5.0,sqrt,4,2,200,0.9672417420576478
True,gini,5.0,sqrt,4,2,400,0.9652009257311172
True,gini,5.0,sqrt,4,2,600,0.9652009257311172
True,gini,5.0,sqrt,4,3,10,0.9569955817378497
True,gini,5.0,sqrt,4,3,50,0.9651798863875447
True,gini,5.0,sqrt,4,3,100,0.9631601094045866
True,gini,5.0,sqrt,4,3,200,0.9631601094045864
True,gini,5.0,sqrt,4,3,400,0.9652009257311172
True,gini,5.0,sqrt,4,3,600,0.9652009257311172
True,gini,5.0,sqrt,4,4,10,0.9590574374079528
True,gini,5.0,sqrt,4,4,50,0.9631601094045864
True,gini,5.0,sqrt,4,4,100,0.9631601094045864
True,gini,5.0,sqrt,4,4,200,0.9652219650746895
True,gini,5.0,sqrt,4,4,400,0.9651798863875447
True,gini,5.0,sqrt,4,4,600,0.9672627814012202
True,gini,5.0,log2,1,2,10,0.9427309067957081
True,gini,5.0,log2,1,2,50,0.963181148748159
True,gini,5.0,log2,1,2,100,0.9672627814012202
True,gini,5.0,log2,1,2,200,0.9590784767515252
True,gini,5.0,log2,1,2,400,0.9631601094045864
True,gini,5.0,log2,1,2,600,0.9611192930780559
True,gini,5.0,log2,1,3,10,0.963181148748159
True,gini,5.0,log2,1,3,50,0.9652009257311172
True,gini,5.0,log2,1,3,100,0.9631601094045866
True,gini,5.0,log2,1,3,200,0.9611403324216283
True,gini,5.0,log2,1,3,400,0.9631601094045866
True,gini,5.0,log2,1,3,600,0.9631601094045864
True,gini,5.0,log2,1,4,10,0.9610982537344835
True,gini,5.0,log2,1,4,50,0.9570376604249947
True,gini,5.0,log2,1,4,100,0.963181148748159
True,gini,5.0,log2,1,4,200,0.963181148748159
True,gini,5.0,log2,1,4,400,0.9611192930780559
True,gini,5.0,log2,1,4,600,0.9611192930780559
True,gini,5.0,log2,2,2,10,0.9549126867241743
True,gini,5.0,log2,2,2,50,0.9610982537344835
True,gini,5.0,log2,2,2,100,0.9672627814012202
True,gini,5.0,log2,2,2,200,0.9590784767515252
True,gini,5.0,log2,2,2,400,0.963181148748159
True,gini,5.0,log2,2,2,600,0.9631601094045864
True,gini,5.0,log2,2,3,10,0.9569955817378497
True,gini,5.0,log2,2,3,50,0.9672627814012202
True,gini,5.0,log2,2,3,100,0.9652009257311172
True,gini,5.0,log2,2,3,200,0.963181148748159
True,gini,5.0,log2,2,3,400,0.9652219650746895
True,gini,5.0,log2,2,3,600,0.9652219650746895
True,gini,5.0,log2,2,4,10,0.9631601094045864
True,gini,5.0,log2,2,4,50,0.9590574374079528
True,gini,5.0,log2,2,4,100,0.9610982537344833
True,gini,5.0,log2,2,4,200,0.9611192930780559
True,gini,5.0,log2,2,4,400,0.9652009257311172
True,gini,5.0,log2,2,4,600,0.9652219650746895
True,gini,5.0,log2,3,2,10,0.9672627814012202
True,gini,5.0,log2,3,2,50,0.9611403324216283
True,gini,5.0,log2,3,2,100,0.9693035977277509
True,gini,5.0,log2,3,2,200,0.9631601094045864
True,gini,5.0,log2,3,2,400,0.9631601094045864
True,gini,5.0,log2,3,2,600,0.9672627814012202
True,gini,5.0,log2,3,3,10,0.9570166210814222
True,gini,5.0,log2,3,3,50,0.9570166210814222
True,gini,5.0,log2,3,3,100,0.963181148748159
True,gini,5.0,log2,3,3,200,0.9631601094045866
True,gini,5.0,log2,3,3,400,0.9693035977277509
True,gini,5.0,log2,3,3,600,0.9652219650746895
True,gini,5.0,log2,3,4,10,0.9672627814012202
True,gini,5.0,log2,3,4,50,0.9610982537344833
True,gini,5.0,log2,3,4,100,0.9611192930780559
True,gini,5.0,log2,3,4,200,0.9652009257311173
True,gini,5.0,log2,3,4,400,0.9672627814012202
True,gini,5.0,log2,3,4,600,0.9672627814012202
True,gini,5.0,log2,4,2,10,0.959015358720808
True,gini,5.0,log2,4,2,50,0.9672417420576478
True,gini,5.0,log2,4,2,100,0.9652009257311172
True,gini,5.0,log2,4,2,200,0.9672417420576478
True,gini,5.0,log2,4,2,400,0.9652009257311172
True,gini,5.0,log2,4,2,600,0.9672417420576478
True,gini,5.0,log2,4,3,10,0.9610982537344833
True,gini,5.0,log2,4,3,50,0.9651798863875447
True,gini,5.0,log2,4,3,100,0.9652009257311172
True,gini,5.0,log2,4,3,200,0.9672627814012202
True,gini,5.0,log2,4,3,400,0.9631601094045864
True,gini,5.0,log2,4,3,600,0.9672627814012202
True,gini,5.0,log2,4,4,10,0.9549758047548916
True,gini,5.0,log2,4,4,50,0.9610982537344835
True,gini,5.0,log2,4,4,100,0.9611192930780559
True,gini,5.0,log2,4,4,200,0.9610982537344833
True,gini,5.0,log2,4,4,400,0.9651798863875447
True,gini,5.0,log2,4,4,600,0.9652009257311172
True,gini,10.0,auto,1,2,10,0.9508520934146855
True,gini,10.0,auto,1,2,50,0.9590574374079528
True,gini,10.0,auto,1,2,100,0.9549547654113191
True,gini,10.0,auto,1,2,200,0.9590784767515252
True,gini,10.0,auto,1,2,400,0.963181148748159
True,gini,10.0,auto,1,2,600,0.9590574374079528
True,gini,10.0,auto,1,3,10,0.9549547654113191
True,gini,10.0,auto,1,3,50,0.9529139490847885
True,gini,10.0,auto,1,3,100,0.9570166210814222
True,gini,10.0,auto,1,3,200,0.9590784767515252
True,gini,10.0,auto,1,3,400,0.9611192930780559
True,gini,10.0,auto,1,3,600,0.9590784767515252
True,gini,10.0,auto,1,4,10,0.9570586997685672
True,gini,10.0,auto,1,4,50,0.9632021880917314
True,gini,10.0,auto,1,4,100,0.9570166210814222
True,gini,10.0,auto,1,4,200,0.963181148748159
True,gini,10.0,auto,1,4,400,0.963181148748159
True,gini,10.0,auto,1,4,600,0.9590784767515252
True,gini,10.0,auto,2,2,10,0.9611192930780559
True,gini,10.0,auto,2,2,50,0.9611192930780559
True,gini,10.0,auto,2,2,100,0.9590784767515252
True,gini,10.0,auto,2,2,200,0.963181148748159
True,gini,10.0,auto,2,2,400,0.963181148748159
True,gini,10.0,auto,2,2,600,0.963181148748159
True,gini,10.0,auto,2,3,10,0.9590574374079528
True,gini,10.0,auto,2,3,50,0.9611192930780559
True,gini,10.0,auto,2,3,100,0.9611192930780559
True,gini,10.0,auto,2,3,200,0.963181148748159
True,gini,10.0,auto,2,3,400,0.963181148748159
True,gini,10.0,auto,2,3,600,0.9611192930780559
True,gini,10.0,auto,2,4,10,0.9570166210814222
True,gini,10.0,auto,2,4,50,0.9611403324216283
True,gini,10.0,auto,2,4,100,0.9590784767515252
True,gini,10.0,auto,2,4,200,0.9652219650746895
True,gini,10.0,auto,2,4,400,0.963181148748159
True,gini,10.0,auto,2,4,600,0.963181148748159
True,gini,10.0,auto,3,2,10,0.9488743951188724
True,gini,10.0,auto,3,2,50,0.9652219650746895
True,gini,10.0,auto,3,2,100,0.9611192930780559
True,gini,10.0,auto,3,2,200,0.9652219650746895
True,gini,10.0,auto,3,2,400,0.963181148748159
True,gini,10.0,auto,3,2,600,0.9652219650746895
True,gini,10.0,auto,3,3,10,0.9570376604249947
True,gini,10.0,auto,3,3,50,0.9611192930780559
True,gini,10.0,auto,3,3,100,0.9652219650746895
True,gini,10.0,auto,3,3,200,0.9652219650746895
True,gini,10.0,auto,3,3,400,0.963181148748159
True,gini,10.0,auto,3,3,600,0.9652219650746895
True,gini,10.0,auto,3,4,10,0.961077214390911
True,gini,10.0,auto,3,4,50,0.9652009257311172
True,gini,10.0,auto,3,4,100,0.9610982537344833
True,gini,10.0,auto,3,4,200,0.963181148748159
True,gini,10.0,auto,3,4,400,0.963181148748159
True,gini,10.0,auto,3,4,600,0.963181148748159
True,gini,10.0,auto,4,2,10,0.9611403324216286
True,gini,10.0,auto,4,2,50,0.9590784767515252
True,gini,10.0,auto,4,2,100,0.9652219650746895
True,gini,10.0,auto,4,2,200,0.9652219650746895
True,gini,10.0,auto,4,2,400,0.9631601094045864
True,gini,10.0,auto,4,2,600,0.9631601094045864
True,gini,10.0,auto,4,3,10,0.9631601094045866
True,gini,10.0,auto,4,3,50,0.9672627814012202
True,gini,10.0,auto,4,3,100,0.9672627814012202
True,gini,10.0,auto,4,3,200,0.9631601094045864
True,gini,10.0,auto,4,3,400,0.9652219650746895
True,gini,10.0,auto,4,3,600,0.9652219650746895
True,gini,10.0,auto,4,4,10,0.9631390700610141
True,gini,10.0,auto,4,4,50,0.963181148748159
True,gini,10.0,auto,4,4,100,0.963181148748159
True,gini,10.0,auto,4,4,200,0.9652219650746895
True,gini,10.0,auto,4,4,400,0.9631601094045864
True,gini,10.0,auto,4,4,600,0.9652219650746895
True,gini,10.0,sqrt,1,2,10,0.9549758047548916
True,gini,10.0,sqrt,1,2,50,0.9652009257311172
True,gini,10.0,sqrt,1,2,100,0.9631601094045866
True,gini,10.0,sqrt,1,2,200,0.9590574374079528
True,gini,10.0,sqrt,1,2,400,0.9590574374079528
True,gini,10.0,sqrt,1,2,600,0.9611192930780559
True,gini,10.0,sqrt,1,3,10,0.9590363980643805
True,gini,10.0,sqrt,1,3,50,0.9549547654113191
True,gini,10.0,sqrt,1,3,100,0.9611192930780559
True,gini,10.0,sqrt,1,3,200,0.9590784767515252
True,gini,10.0,sqrt,1,3,400,0.9590784767515252
True,gini,10.0,sqrt,1,3,600,0.9631601094045864
True,gini,10.0,sqrt,1,4,10,0.963181148748159
True,gini,10.0,sqrt,1,4,50,0.9590784767515252
True,gini,10.0,sqrt,1,4,100,0.9611403324216283
True,gini,10.0,sqrt,1,4,200,0.9590784767515252
True,gini,10.0,sqrt,1,4,400,0.9590574374079528
True,gini,10.0,sqrt,1,4,600,0.9611192930780559
True,gini,10.0,sqrt,2,2,10,0.9651798863875447
True,gini,10.0,sqrt,2,2,50,0.9631601094045864
True,gini,10.0,sqrt,2,2,100,0.963181148748159
True,gini,10.0,sqrt,2,2,200,0.9611403324216283
True,gini,10.0,sqrt,2,2,400,0.963181148748159
True,gini,10.0,sqrt,2,2,600,0.9631601094045864
True,gini,10.0,sqrt,2,3,10,0.9611192930780559
