bootstrap,criterion,max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators,score
False,gini,,auto,4,2,400,0.9631601094045866
False,gini,,auto,4,2,600,0.9631601094045866
False,gini,,auto,4,3,10,0.9569745423942774
False,gini,,auto,4,3,50,0.9631601094045866
False,gini,,auto,4,3,100,0.9610982537344835
False,gini,,auto,4,3,200,0.9631601094045866
False,gini,,auto,4,3,400,0.9631601094045866
False,gini,,auto,4,3,600,0.9631601094045866
False,gini,,auto,4,4,10,0.9549547654113191
False,gini,,auto,4,4,50,0.9631601094045866
False,gini,,auto,4,4,100,0.9631601094045866
False,gini,,auto,4,4,200,0.9631601094045866
False,gini,,auto,4,4,400,0.9631601094045866
False,gini,,auto,4,4,600,0.9631601094045866
False,gini,,sqrt,1,2,10,0.9508731327582579
False,gini,,sqrt,1,2,50,0.9528929097412162
False,gini,,sqrt,1,2,100,0.9528929097412162
False,gini,,sqrt,1,2,200,0.9549337260677466
False,gini,,sqrt,1,2,400,0.9549337260677466
False,gini,,sqrt,1,2,600,0.9549337260677466
False,gini,,sqrt,1,3,10,0.9570166210814222
False,gini,,sqrt,1,3,50,0.9549337260677466
False,gini,,sqrt,1,3,100,0.952892909741216
False,gini,,sqrt,1,3,200,0.9549337260677466
False,gini,,sqrt,1,3,400,0.9549337260677466
False,gini,,sqrt,1,3,600,0.9549337260677466
False,gini,,sqrt,1,4,10,0.9549337260677466
False,gini,,sqrt,1,4,50,0.9549337260677466
False,gini,,sqrt,1,4,100,0.9569955817378497
False,gini,,sqrt,1,4,200,0.9549337260677466
False,gini,,sqrt,1,4,400,0.9549337260677466
False,gini,,sqrt,1,4,600,0.9549337260677466
False,gini,,sqrt,2,2,10,0.9590574374079528
False,gini,,sqrt,2,2,50,0.9570166210814224
False,gini,,sqrt,2,2,100,0.9631601094045866
False,gini,,sqrt,2,2,200,0.9590363980643805
False,gini,,sqrt,2,2,400,0.9569745423942774
False,gini,,sqrt,2,2,600,0.9590363980643805
False,gini,,sqrt,2,3,10,0.9549758047548916
False,gini,,sqrt,2,3,50,0.9590574374079528
False,gini,,sqrt,2,3,100,0.9590363980643805
False,gini,,sqrt,2,3,200,0.9569745423942774
False,gini,,sqrt,2,3,400,0.9569745423942774
False,gini,,sqrt,2,3,600,0.9590363980643805
False,gini,,sqrt,2,4,10,0.9611192930780559
False,gini,,sqrt,2,4,50,0.9590363980643805
False,gini,,sqrt,2,4,100,0.9569745423942774
False,gini,,sqrt,2,4,200,0.9590363980643805
False,gini,,sqrt,2,4,400,0.9590363980643805
False,gini,,sqrt,2,4,600,0.9590363980643805
False,gini,,sqrt,3,2,10,0.9569745423942774
False,gini,,sqrt,3,2,50,0.9631390700610142
False,gini,,sqrt,3,2,100,0.9610982537344835
False,gini,,sqrt,3,2,200,0.9610982537344835
False,gini,,sqrt,3,2,400,0.9631601094045866
False,gini,,sqrt,3,2,600,0.9631601094045866
False,gini,,sqrt,3,3,10,0.9569745423942774
False,gini,,sqrt,3,3,50,0.9610982537344835
False,gini,,sqrt,3,3,100,0.9631601094045866
False,gini,,sqrt,3,3,200,0.9631601094045866
False,gini,,sqrt,3,3,400,0.9631601094045866
False,gini,,sqrt,3,3,600,0.9631601094045866
False,gini,,sqrt,3,4,10,0.9549337260677466
False,gini,,sqrt,3,4,50,0.9610982537344835
False,gini,,sqrt,3,4,100,0.9569745423942774
False,gini,,sqrt,3,4,200,0.9590363980643805
False,gini,,sqrt,3,4,400,0.9631601094045866
False,gini,,sqrt,3,4,600,0.9631601094045866
False,gini,,sqrt,4,2,10,0.9549337260677466
False,gini,,sqrt,4,2,50,0.9652009257311173
False,gini,,sqrt,4,2,100,0.9631601094045866
False,gini,,sqrt,4,2,200,0.9631601094045866
False,gini,,sqrt,4,2,400,0.9631601094045866
False,gini,,sqrt,4,2,600,0.9631601094045866
False,gini,,sqrt,4,3,10,0.9610982537344835
False,gini,,sqrt,4,3,50,0.9652009257311173
False,gini,,sqrt,4,3,100,0.9631601094045866
False,gini,,sqrt,4,3,200,0.9631601094045866
False,gini,,sqrt,4,3,400,0.9631601094045866
False,gini,,sqrt,4,3,600,0.9631601094045866
False,gini,,sqrt,4,4,10,0.961077214390911
False,gini,,sqrt,4,4,50,0.9610982537344835
False,gini,,sqrt,4,4,100,0.9590363980643805
False,gini,,sqrt,4,4,200,0.9631601094045866
False,gini,,sqrt,4,4,400,0.9631601094045866
False,gini,,sqrt,4,4,600,0.9631601094045866
False,gini,,log2,1,2,10,0.9467494214180517
False,gini,,log2,1,2,50,0.9487902377445824
False,gini,,log2,1,2,100,0.9549337260677466
False,gini,,log2,1,2,200,0.9549337260677466
False,gini,,log2,1,2,400,0.9549337260677466
False,gini,,log2,1,2,600,0.9549337260677466
False,gini,,log2,1,3,10,0.9488112770881548
False,gini,,log2,1,3,50,0.9549337260677466
False,gini,,log2,1,3,100,0.952892909741216
False,gini,,log2,1,3,200,0.9549337260677466
False,gini,,log2,1,3,400,0.9549337260677466
False,gini,,log2,1,3,600,0.9549337260677466
False,gini,,log2,1,4,10,0.9549547654113193
False,gini,,log2,1,4,50,0.9549337260677466
False,gini,,log2,1,4,100,0.9549337260677466
False,gini,,log2,1,4,200,0.9549337260677466
False,gini,,log2,1,4,400,0.9549337260677466
False,gini,,log2,1,4,600,0.9549337260677466
False,gini,,log2,2,2,10,0.9528718703976435
False,gini,,log2,2,2,50,0.9569745423942774
False,gini,,log2,2,2,100,0.9569745423942774
False,gini,,log2,2,2,200,0.9631601094045866
False,gini,,log2,2,2,400,0.9590363980643805
False,gini,,log2,2,2,600,0.9631601094045866
False,gini,,log2,2,3,10,0.9611192930780559
False,gini,,log2,2,3,50,0.9549337260677466
False,gini,,log2,2,3,100,0.9549337260677466
False,gini,,log2,2,3,200,0.9590363980643805
False,gini,,log2,2,3,400,0.9590363980643805
False,gini,,log2,2,3,600,0.9590363980643805
False,gini,,log2,2,4,10,0.9549337260677466
False,gini,,log2,2,4,50,0.9610982537344835
False,gini,,log2,2,4,100,0.9569745423942774
False,gini,,log2,2,4,200,0.9610982537344835
False,gini,,log2,2,4,400,0.9610982537344835
False,gini,,log2,2,4,600,0.9590363980643805
False,gini,,log2,3,2,10,0.9569745423942774
False,gini,,log2,3,2,50,0.9569745423942774
False,gini,,log2,3,2,100,0.9610982537344835
False,gini,,log2,3,2,200,0.9631601094045866
False,gini,,log2,3,2,400,0.9590363980643805
False,gini,,log2,3,2,600,0.9610982537344835
False,gini,,log2,3,3,10,0.9549337260677466
False,gini,,log2,3,3,50,0.9610982537344835
False,gini,,log2,3,3,100,0.9631601094045866
False,gini,,log2,3,3,200,0.9610982537344835
False,gini,,log2,3,3,400,0.9590363980643805
False,gini,,log2,3,3,600,0.9590363980643805
False,gini,,log2,3,4,10,0.9590363980643805
False,gini,,log2,3,4,50,0.9590363980643805
False,gini,,log2,3,4,100,0.9610982537344835
False,gini,,log2,3,4,200,0.9631601094045866
False,gini,,log2,3,4,400,0.9610982537344835
False,gini,,log2,3,4,600,0.9631601094045866
False,gini,,log2,4,2,10,0.9611192930780559
False,gini,,log2,4,2,50,0.9610982537344835
False,gini,,log2,4,2,100,0.9610982537344835
False,gini,,log2,4,2,200,0.9610982537344835
False,gini,,log2,4,2,400,0.9631601094045866
False,gini,,log2,4,2,600,0.9631601094045866
False,gini,,log2,4,3,10,0.9590574374079528
False,gini,,log2,4,3,50,0.9631601094045866
False,gini,,log2,4,3,100,0.9631601094045866
False,gini,,log2,4,3,200,0.9631601094045866
False,gini,,log2,4,3,400,0.9610982537344835
False,gini,,log2,4,3,600,0.9631601094045866
False,gini,,log2,4,4,10,0.9508520934146855
False,gini,,log2,4,4,50,0.9549337260677466
False,gini,,log2,4,4,100,0.9652009257311173
False,gini,,log2,4,4,200,0.9631601094045866
False,gini,,log2,4,4,400,0.9610982537344835
False,gini,,log2,4,4,600,0.9631601094045866
False,gini,5.0,auto,1,2,10,0.9611192930780559
False,gini,5.0,auto,1,2,50,0.9569955817378497
False,gini,5.0,auto,1,2,100,0.9569955817378497
False,gini,5.0,auto,1,2,200,0.9549337260677466
False,gini,5.0,auto,1,2,400,0.9569955817378497
False,gini,5.0,auto,1,2,600,0.9549337260677466
False,gini,5.0,auto,1,3,10,0.9611192930780559
False,gini,5.0,auto,1,3,50,0.9611192930780559
False,gini,5.0,auto,1,3,100,0.9569955817378497
False,gini,5.0,auto,1,3,200,0.9569955817378497
False,gini,5.0,auto,1,3,400,0.9569955817378497
False,gini,5.0,auto,1,3,600,0.9549337260677466
False,gini,5.0,auto,1,4,10,0.9569955817378497
False,gini,5.0,auto,1,4,50,0.9611192930780559
False,gini,5.0,auto,1,4,100,0.9611192930780559
False,gini,5.0,auto,1,4,200,0.9590574374079528
False,gini,5.0,auto,1,4,400,0.9569955817378497
False,gini,5.0,auto,1,4,600,0.9590574374079528
False,gini,5.0,auto,2,2,10,0.9569955817378497
False,gini,5.0,auto,2,2,50,0.9631601094045866
False,gini,5.0,auto,2,2,100,0.9610982537344835
False,gini,5.0,auto,2,2,200,0.9610982537344835
False,gini,5.0,auto,2,2,400,0.9631601094045866
False,gini,5.0,auto,2,2,600,0.9631601094045866
False,gini,5.0,auto,2,3,10,0.9549337260677466
False,gini,5.0,auto,2,3,50,0.9631601094045866
False,gini,5.0,auto,2,3,100,0.9610982537344835
False,gini,5.0,auto,2,3,200,0.9631601094045866
False,gini,5.0,auto,2,3,400,0.9610982537344835
False,gini,5.0,auto,2,3,600,0.9610982537344835
False,gini,5.0,auto,2,4,10,0.9590363980643805
False,gini,5.0,auto,2,4,50,0.9590363980643805
False,gini,5.0,auto,2,4,100,0.9590363980643805
False,gini,5.0,auto,2,4,200,0.9590363980643805
False,gini,5.0,auto,2,4,400,0.9610982537344835
False,gini,5.0,auto,2,4,600,0.9590363980643805
False,gini,5.0,auto,3,2,10,0.9569745423942774
False,gini,5.0,auto,3,2,50,0.9569745423942774
False,gini,5.0,auto,3,2,100,0.9631601094045866
False,gini,5.0,auto,3,2,200,0.9631601094045866
False,gini,5.0,auto,3,2,400,0.9631601094045866
False,gini,5.0,auto,3,2,600,0.9590363980643805
False,gini,5.0,auto,3,3,10,0.9610982537344835
False,gini,5.0,auto,3,3,50,0.9631601094045866
False,gini,5.0,auto,3,3,100,0.9631601094045866
False,gini,5.0,auto,3,3,200,0.9631601094045866
False,gini,5.0,auto,3,3,400,0.9631601094045866
False,gini,5.0,auto,3,3,600,0.9631601094045866
False,gini,5.0,auto,3,4,10,0.9569955817378497
False,gini,5.0,auto,3,4,50,0.9611192930780559
False,gini,5.0,auto,3,4,100,0.9631601094045866
False,gini,5.0,auto,3,4,200,0.9631601094045866
False,gini,5.0,auto,3,4,400,0.9631601094045866
False,gini,5.0,auto,3,4,600,0.9631601094045866
False,gini,5.0,auto,4,2,10,0.952892909741216
False,gini,5.0,auto,4,2,50,0.9611192930780559
False,gini,5.0,auto,4,2,100,0.9631601094045866
False,gini,5.0,auto,4,2,200,0.9631601094045866
False,gini,5.0,auto,4,2,400,0.9631601094045866
False,gini,5.0,auto,4,2,600,0.9631601094045866
False,gini,5.0,auto,4,3,10,0.9590574374079528
False,gini,5.0,auto,4,3,50,0.9631601094045866
False,gini,5.0,auto,4,3,100,0.9631601094045866
False,gini,5.0,auto,4,3,200,0.9611192930780559
False,gini,5.0,auto,4,3,400,0.9610982537344835
False,gini,5.0,auto,4,3,600,0.9631601094045866
False,gini,5.0,auto,4,4,10,0.9610982537344835
False,gini,5.0,auto,4,4,50,0.9590363980643805
False,gini,5.0,auto,4,4,100,0.9631601094045866
False,gini,5.0,auto,4,4,200,0.9631601094045866
False,gini,5.0,auto,4,4,400,0.9631601094045866
False,gini,5.0,auto,4,4,600,0.9631601094045866
False,gini,5.0,sqrt,1,2,10,0.9590363980643805
False,gini,5.0,sqrt,1,2,50,0.9549337260677466
False,gini,5.0,sqrt,1,2,100,0.9590574374079528
False,gini,5.0,sqrt,1,2,200,0.9549337260677466
False,gini,5.0,sqrt,1,2,400,0.9549337260677466
False,gini,5.0,sqrt,1,2,600,0.9569955817378497
False,gini,5.0,sqrt,1,3,10,0.952892909741216
False,gini,5.0,sqrt,1,3,50,0.9590574374079528
False,gini,5.0,sqrt,1,3,100,0.9549337260677466
False,gini,5.0,sqrt,1,3,200,0.9549337260677466
False,gini,5.0,sqrt,1,3,400,0.9569955817378497
False,gini,5.0,sqrt,1,3,600,0.9549337260677466
False,gini,5.0,sqrt,1,4,10,0.9590574374079528
False,gini,5.0,sqrt,1,4,50,0.9569955817378497
False,gini,5.0,sqrt,1,4,100,0.9569955817378497
False,gini,5.0,sqrt,1,4,200,0.9549337260677466
False,gini,5.0,sqrt,1,4,400,0.9549337260677466
False,gini,5.0,sqrt,1,4,600,0.9569955817378497
False,gini,5.0,sqrt,2,2,10,0.9631601094045866
False,gini,5.0,sqrt,2,2,50,0.9590363980643805
False,gini,5.0,sqrt,2,2,100,0.9631601094045866
False,gini,5.0,sqrt,2,2,200,0.9610982537344835
False,gini,5.0,sqrt,2,2,400,0.9631601094045866
False,gini,5.0,sqrt,2,2,600,0.9631601094045866
False,gini,5.0,sqrt,2,3,10,0.9631601094045866
False,gini,5.0,sqrt,2,3,50,0.9569745423942774
False,gini,5.0,sqrt,2,3,100,0.9631601094045866
False,gini,5.0,sqrt,2,3,200,0.9631601094045866
False,gini,5.0,sqrt,2,3,400,0.9631601094045866
False,gini,5.0,sqrt,2,3,600,0.9610982537344835
False,gini,5.0,sqrt,2,4,10,0.9590363980643805
False,gini,5.0,sqrt,2,4,50,0.9610982537344835
False,gini,5.0,sqrt,2,4,100,0.9610982537344835
False,gini,5.0,sqrt,2,4,200,0.9610982537344835
False,gini,5.0,sqrt,2,4,400,0.9610982537344835
False,gini,5.0,sqrt,2,4,600,0.9610982537344835
False,gini,5.0,sqrt,3,2,10,0.9590574374079528
False,gini,5.0,sqrt,3,2,50,0.9590363980643805
False,gini,5.0,sqrt,3,2,100,0.9610982537344835
False,gini,5.0,sqrt,3,2,200,0.9631601094045866
False,gini,5.0,sqrt,3,2,400,0.9631601094045866
False,gini,5.0,sqrt,3,2,600,0.9610982537344835
False,gini,5.0,sqrt,3,3,10,0.9569955817378497
False,gini,5.0,sqrt,3,3,50,0.9631601094045866
False,gini,5.0,sqrt,3,3,100,0.9631601094045866
False,gini,5.0,sqrt,3,3,200,0.9631601094045866
False,gini,5.0,sqrt,3,3,400,0.9631601094045866
False,gini,5.0,sqrt,3,3,600,0.9631601094045866
False,gini,5.0,sqrt,3,4,10,0.9610982537344835
False,gini,5.0,sqrt,3,4,50,0.9569955817378497
False,gini,5.0,sqrt,3,4,100,0.9610982537344835
False,gini,5.0,sqrt,3,4,200,0.9631601094045866
False,gini,5.0,sqrt,3,4,400,0.9631601094045866
False,gini,5.0,sqrt,3,4,600,0.9631601094045866
False,gini,5.0,sqrt,4,2,10,0.9631601094045866
False,gini,5.0,sqrt,4,2,50,0.9590363980643805
False,gini,5.0,sqrt,4,2,100,0.9631601094045866
False,gini,5.0,sqrt,4,2,200,0.9610982537344835
False,gini,5.0,sqrt,4,2,400,0.9631601094045866
False,gini,5.0,sqrt,4,2,600,0.9631601094045866
False,gini,5.0,sqrt,4,3,10,0.9631390700610142
False,gini,5.0,sqrt,4,3,50,0.9631601094045866
False,gini,5.0,sqrt,4,3,100,0.9631601094045866
False,gini,5.0,sqrt,4,3,200,0.9610982537344835
False,gini,5.0,sqrt,4,3,400,0.9631601094045866
False,gini,5.0,sqrt,4,3,600,0.9631601094045866
False,gini,5.0,sqrt,4,4,10,0.9610982537344835
False,gini,5.0,sqrt,4,4,50,0.9631601094045866
False,gini,5.0,sqrt,4,4,100,0.9610982537344835
False,gini,5.0,sqrt,4,4,200,0.9610982537344835
False,gini,5.0,sqrt,4,4,400,0.9631601094045866
False,gini,5.0,sqrt,4,4,600,0.9631601094045866
False,gini,5.0,log2,1,2,10,0.9590574374079528
False,gini,5.0,log2,1,2,50,0.9590574374079528
False,gini,5.0,log2,1,2,100,0.9549337260677466
False,gini,5.0,log2,1,2,200,0.9549337260677466
False,gini,5.0,log2,1,2,400,0.9549337260677466
False,gini,5.0,log2,1,2,600,0.9549337260677466
False,gini,5.0,log2,1,3,10,0.9549337260677466
False,gini,5.0,log2,1,3,50,0.9569955817378497
False,gini,5.0,log2,1,3,100,0.9569955817378497
False,gini,5.0,log2,1,3,200,0.9549337260677466
False,gini,5.0,log2,1,3,400,0.9549337260677466
False,gini,5.0,log2,1,3,600,0.9569955817378497
False,gini,5.0,log2,1,4,10,0.9631601094045866
False,gini,5.0,log2,1,4,50,0.9590574374079528
False,gini,5.0,log2,1,4,100,0.9549337260677466
False,gini,5.0,log2,1,4,200,0.9611192930780559
False,gini,5.0,log2,1,4,400,0.9549337260677466
False,gini,5.0,log2,1,4,600,0.9569955817378497
False,gini,5.0,log2,2,2,10,0.9590574374079528
False,gini,5.0,log2,2,2,50,0.9631601094045866
False,gini,5.0,log2,2,2,100,0.9590363980643805
False,gini,5.0,log2,2,2,200,0.9590363980643805
False,gini,5.0,log2,2,2,400,0.9631601094045866
False,gini,5.0,log2,2,2,600,0.9631601094045866
False,gini,5.0,log2,2,3,10,0.9590574374079528
False,gini,5.0,log2,2,3,50,0.9610982537344835
False,gini,5.0,log2,2,3,100,0.9590363980643805
False,gini,5.0,log2,2,3,200,0.9631601094045866
False,gini,5.0,log2,2,3,400,0.9590363980643805
False,gini,5.0,log2,2,3,600,0.9631601094045866
False,gini,5.0,log2,2,4,10,0.9610982537344835
False,gini,5.0,log2,2,4,50,0.9590574374079528
False,gini,5.0,log2,2,4,100,0.9610982537344835
False,gini,5.0,log2,2,4,200,0.9631601094045866
False,gini,5.0,log2,2,4,400,0.9631601094045866
False,gini,5.0,log2,2,4,600,0.9610982537344835
False,gini,5.0,log2,3,2,10,0.9631601094045866
False,gini,5.0,log2,3,2,50,0.9569745423942774
False,gini,5.0,log2,3,2,100,0.9631601094045866
False,gini,5.0,log2,3,2,200,0.9631601094045866
False,gini,5.0,log2,3,2,400,0.9610982537344835
False,gini,5.0,log2,3,2,600,0.9631601094045866
False,gini,5.0,log2,3,3,10,0.9570166210814222
False,gini,5.0,log2,3,3,50,0.9610982537344835
False,gini,5.0,log2,3,3,100,0.9611192930780559
False,gini,5.0,log2,3,3,200,0.9631601094045866
False,gini,5.0,log2,3,3,400,0.9610982537344835
False,gini,5.0,log2,3,3,600,0.9631601094045866
False,gini,5.0,log2,3,4,10,0.9610982537344835
False,gini,5.0,log2,3,4,50,0.9631601094045866
False,gini,5.0,log2,3,4,100,0.9631601094045866
False,gini,5.0,log2,3,4,200,0.9631601094045866
False,gini,5.0,log2,3,4,400,0.9631601094045866
False,gini,5.0,log2,3,4,600,0.9610982537344835
False,gini,5.0,log2,4,2,10,0.9590363980643805
False,gini,5.0,log2,4,2,50,0.9631601094045866
False,gini,5.0,log2,4,2,100,0.9590363980643805
False,gini,5.0,log2,4,2,200,0.9631601094045866
False,gini,5.0,log2,4,2,400,0.9631601094045866
False,gini,5.0,log2,4,2,600,0.9631601094045866
False,gini,5.0,log2,4,3,10,0.9549758047548916
False,gini,5.0,log2,4,3,50,0.9631601094045866
False,gini,5.0,log2,4,3,100,0.9631601094045866
False,gini,5.0,log2,4,3,200,0.9610982537344835
False,gini,5.0,log2,4,3,400,0.9631601094045866
False,gini,5.0,log2,4,3,600,0.9631601094045866
False,gini,5.0,log2,4,4,10,0.9569745423942774
False,gini,5.0,log2,4,4,50,0.9631601094045866
False,gini,5.0,log2,4,4,100,0.9610982537344835
False,gini,5.0,log2,4,4,200,0.9610982537344835
False,gini,5.0,log2,4,4,400,0.9631601094045866
False,gini,5.0,log2,4,4,600,0.9631601094045866
False,gini,10.0,auto,1,2,10,0.9467704607616243
False,gini,10.0,auto,1,2,50,0.952892909741216
False,gini,10.0,auto,1,2,100,0.9569955817378497
False,gini,10.0,auto,1,2,200,0.9549337260677466
False,gini,10.0,auto,1,2,400,0.9549337260677466
False,gini,10.0,auto,1,2,600,0.9549337260677466
False,gini,10.0,auto,1,3,10,0.9549337260677466
False,gini,10.0,auto,1,3,50,0.9569955817378497
False,gini,10.0,auto,1,3,100,0.9549337260677466
False,gini,10.0,auto,1,3,200,0.9549337260677466
False,gini,10.0,auto,1,3,400,0.9549337260677466
False,gini,10.0,auto,1,3,600,0.9549337260677466
False,gini,10.0,auto,1,4,10,0.9508731327582579
False,gini,10.0,auto,1,4,50,0.9549337260677466
False,gini,10.0,auto,1,4,100,0.9569955817378497
False,gini,10.0,auto,1,4,200,0.9549337260677466
False,gini,10.0,auto,1,4,400,0.9549337260677466
False,gini,10.0,auto,1,4,600,0.9549337260677466
False,gini,10.0,auto,2,2,10,0.9610982537344835
False,gini,10.0,auto,2,2,50,0.9569745423942774
False,gini,10.0,auto,2,2,100,0.9631601094045866
False,gini,10.0,auto,2,2,200,0.9569745423942774
False,gini,10.0,auto,2,2,400,0.9569745423942774
False,gini,10.0,auto,2,2,600,0.9631601094045866
False,gini,10.0,auto,2,3,10,0.9590574374079528
False,gini,10.0,auto,2,3,50,0.9549337260677466
False,gini,10.0,auto,2,3,100,0.9631601094045866
False,gini,10.0,auto,2,3,200,0.9631601094045866
False,gini,10.0,auto,2,3,400,0.9590363980643805
False,gini,10.0,auto,2,3,600,0.9590363980643805
False,gini,10.0,auto,2,4,10,0.9549337260677466
False,gini,10.0,auto,2,4,50,0.9610982537344835
False,gini,10.0,auto,2,4,100,0.9590363980643805
False,gini,10.0,auto,2,4,200,0.9610982537344835
False,gini,10.0,auto,2,4,400,0.9569745423942774
False,gini,10.0,auto,2,4,600,0.9610982537344835
False,gini,10.0,auto,3,2,10,0.9528718703976435
False,gini,10.0,auto,3,2,50,0.9631601094045866
False,gini,10.0,auto,3,2,100,0.9610982537344835
False,gini,10.0,auto,3,2,200,0.9610982537344835
False,gini,10.0,auto,3,2,400,0.9610982537344835
False,gini,10.0,auto,3,2,600,0.9610982537344835
False,gini,10.0,auto,3,3,10,0.9549758047548916
False,gini,10.0,auto,3,3,50,0.9611192930780559
False,gini,10.0,auto,3,3,100,0.9610982537344835
False,gini,10.0,auto,3,3,200,0.9590363980643805
False,gini,10.0,auto,3,3,400,0.9590363980643805
False,gini,10.0,auto,3,3,600,0.9631601094045866
False,gini,10.0,auto,3,4,10,0.9610982537344835
False,gini,10.0,auto,3,4,50,0.9610982537344835
False,gini,10.0,auto,3,4,100,0.9631601094045866
False,gini,10.0,auto,3,4,200,0.9631601094045866
False,gini,10.0,auto,3,4,400,0.9631601094045866
False,gini,10.0,auto,3,4,600,0.9590363980643805
False,gini,10.0,auto,4,2,10,0.9631390700610142
False,gini,10.0,auto,4,2,50,0.9652009257311173
False,gini,10.0,auto,4,2,100,0.9590363980643805
False,gini,10.0,auto,4,2,200,0.9631601094045866
False,gini,10.0,auto,4,2,400,0.9631601094045866
False,gini,10.0,auto,4,2,600,0.9631601094045866
False,gini,10.0,auto,4,3,10,0.9590574374079528
False,gini,10.0,auto,4,3,50,0.9610982537344835
False,gini,10.0,auto,4,3,100,0.9611192930780559
False,gini,10.0,auto,4,3,200,0.9631601094045866
False,gini,10.0,auto,4,3,400,0.9631601094045866
False,gini,10.0,auto,4,3,600,0.9610982537344835
False,gini,10.0,auto,4,4,10,0.9590363980643805
False,gini,10.0,auto,4,4,50,0.9590363980643805
False,gini,10.0,auto,4,4,100,0.9631601094045866
False,gini,10.0,auto,4,4,200,0.9652009257311173
False,gini,10.0,auto,4,4,400,0.9631601094045866
False,gini,10.0,auto,4,4,600,0.9631601094045866
False,gini,10.0,sqrt,1,2,10,0.9549337260677466
False,gini,10.0,sqrt,1,2,50,0.9549337260677466
False,gini,10.0,sqrt,1,2,100,0.9549337260677466
False,gini,10.0,sqrt,1,2,200,0.9549337260677466
False,gini,10.0,sqrt,1,2,400,0.9549337260677466
False,gini,10.0,sqrt,1,2,600,0.9549337260677466
False,gini,10.0,sqrt,1,3,10,0.9467704607616243
False,gini,10.0,sqrt,1,3,50,0.9549337260677466
False,gini,10.0,sqrt,1,3,100,0.9549337260677466
False,gini,10.0,sqrt,1,3,200,0.9549337260677466
False,gini,10.0,sqrt,1,3,400,0.9549337260677466
False,gini,10.0,sqrt,1,3,600,0.9549337260677466
False,gini,10.0,sqrt,1,4,10,0.9631601094045866
False,gini,10.0,sqrt,1,4,50,0.9569955817378497
False,gini,10.0,sqrt,1,4,100,0.9569955817378497
False,gini,10.0,sqrt,1,4,200,0.9549337260677466
False,gini,10.0,sqrt,1,4,400,0.9549337260677466
False,gini,10.0,sqrt,1,4,600,0.9549337260677466
False,gini,10.0,sqrt,2,2,10,0.9549337260677466
False,gini,10.0,sqrt,2,2,50,0.9631601094045866
False,gini,10.0,sqrt,2,2,100,0.9569745423942774
False,gini,10.0,sqrt,2,2,200,0.9590363980643805
False,gini,10.0,sqrt,2,2,400,0.9631601094045866
False,gini,10.0,sqrt,2,2,600,0.9590363980643805
False,gini,10.0,sqrt,2,3,10,0.9590574374079528
False,gini,10.0,sqrt,2,3,50,0.9631601094045866
False,gini,10.0,sqrt,2,3,100,0.9569745423942774
False,gini,10.0,sqrt,2,3,200,0.9590363980643805
False,gini,10.0,sqrt,2,3,400,0.9569745423942774
False,gini,10.0,sqrt,2,3,600,0.9569745423942774
False,gini,10.0,sqrt,2,4,10,0.952934988428361
False,gini,10.0,sqrt,2,4,50,0.9549337260677466
False,gini,10.0,sqrt,2,4,100,0.9590363980643805
False,gini,10.0,sqrt,2,4,200,0.9569745423942774
False,gini,10.0,sqrt,2,4,400,0.9631601094045866
False,gini,10.0,sqrt,2,4,600,0.9610982537344835
False,gini,10.0,sqrt,3,2,10,0.9570376604249947
False,gini,10.0,sqrt,3,2,50,0.9631601094045866
False,gini,10.0,sqrt,3,2,100,0.9631601094045866
False,gini,10.0,sqrt,3,2,200,0.9631601094045866
False,gini,10.0,sqrt,3,2,400,0.9631601094045866
False,gini,10.0,sqrt,3,2,600,0.9631601094045866
False,gini,10.0,sqrt,3,3,10,0.9569955817378497
False,gini,10.0,sqrt,3,3,50,0.9569745423942774
False,gini,10.0,sqrt,3,3,100,0.9631601094045866
False,gini,10.0,sqrt,3,3,200,0.9631601094045866
False,gini,10.0,sqrt,3,3,400,0.9631601094045866
False,gini,10.0,sqrt,3,3,600,0.9631601094045866
False,gini,10.0,sqrt,3,4,10,0.9590574374079528
False,gini,10.0,sqrt,3,4,50,0.9590363980643805
False,gini,10.0,sqrt,3,4,100,0.9590363980643805
False,gini,10.0,sqrt,3,4,200,0.9610982537344835
False,gini,10.0,sqrt,3,4,400,0.9610982537344835
False,gini,10.0,sqrt,3,4,600,0.9610982537344835
False,gini,10.0,sqrt,4,2,10,0.9610982537344835
False,gini,10.0,sqrt,4,2,50,0.9610982537344835
False,gini,10.0,sqrt,4,2,100,0.9631601094045866
False,gini,10.0,sqrt,4,2,200,0.9590574374079528
False,gini,10.0,sqrt,4,2,400,0.9631601094045866
False,gini,10.0,sqrt,4,2,600,0.9631601094045866
False,gini,10.0,sqrt,4,3,10,0.9529139490847885
False,gini,10.0,sqrt,4,3,50,0.9610982537344835
False,gini,10.0,sqrt,4,3,100,0.9590363980643805
False,gini,10.0,sqrt,4,3,200,0.9631601094045866
False,gini,10.0,sqrt,4,3,400,0.9631601094045866
False,gini,10.0,sqrt,4,3,600,0.9610982537344835
False,gini,10.0,sqrt,4,4,10,0.963181148748159
False,gini,10.0,sqrt,4,4,50,0.9569745423942774
False,gini,10.0,sqrt,4,4,100,0.9631601094045866
False,gini,10.0,sqrt,4,4,200,0.9631601094045866
False,gini,10.0,sqrt,4,4,400,0.9631601094045866
False,gini,10.0,sqrt,4,4,600,0.9590363980643805
